,avg_ids,Teff,parallax,parallax_error,m336,m439,m656,m814,m435,m555,m658,m775,m850,m110,m160,m130,m139,e336,e439,e656,e814,e435,e555,e658,e775,e850,e110,e160,e130,e139,f_m336,f_m439,f_m656,f_m814
61,71.0,,1.800801160056616,1.1582178,,,,,26.07723972183555,23.54454940488143,21.2450795356198,19.99640179876232,18.775033492367285,,,,,,,,,0.2727334784501615,0.0339776503454614,0.0970730724556042,0.0038129523574455,0.0032181975139726,,,,,,,,
62,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,73.0,,,,,,,,,26.66168265775961,23.53576038745741,24.047559609327305,22.964171806209286,,,,,,,,,,0.5536063868342965,0.7187056965148155,0.0708179429504139,0.0531156073024614,,,,,,,,
64,74.0,3583.0,2.5251751016846846,0.18981151,22.0104,20.6517,17.2461,16.4892,21.304825345147453,19.78369797140721,18.180197602008683,17.506635895904324,16.850042018661597,,,15.0374,14.9473,0.176,0.1028,0.0469,0.0214,0.0037435112342569,0.0016651004632722,0.0056448059642757,0.0006471319329378,0.0007352487977876,,,0.0051372,0.0059972,1.0,1.0,1.0,1.0
65,77.0,2807.0,2.6826001889302216,0.13446346,21.4696,21.4937,16.9737,16.076,22.04156875256321,20.51510229361001,18.397519053891145,17.179554207930682,16.079327513647264,,,13.958,14.1,0.1185,0.2097,0.0429,0.0175,0.0063947236176625,0.0025499677991852,0.0065374377440275,0.000554870922773,0.0005145393214438,,,0.0174954,0.0200429,1.0,1.0,1.0,1.0
66,80.0,,,,,,,,30.098006954375503,,,24.18412347578363,22.44383669927411,20.548,18.96,19.4746,19.3164,,,,,14.21905633007429,,,0.0970058520866859,0.0415892037626876,0.184,0.128,0.0584297,0.057584,,,,
67,81.0,,,,,,,,,26.124500802682828,23.259028584905945,23.09514219601761,22.143983549342188,,,19.7667,19.626,,,,,,0.4286295542761694,0.890027675862796,0.0364379249664183,0.0317205434523941,,,0.0797055,0.0189943,,,,
68,82.0,,,,,,,,,,,23.195554417965766,21.89008854786266,,,,,,,,,,,,0.0343122529948988,0.0221173226210399,,,,,,,,
69,83.0,,,,,,,,,26.54237412466228,22.914162810667467,22.793592919094493,21.12661465772229,,,17.8718,17.6427,,,,,,0.6553086459565589,0.6017057444600974,0.021299382231506,0.0101536538420027,,,0.0197548,0.021574,,,,
70,85.0,,,,,,,,27.43081364463828,26.61327322936784,25.309340814462207,23.574835613886727,22.36588907072805,,,,,,,,,1.2978688165236028,0.7229005910131951,5.32877596953328,0.0548239805908583,0.0370930376100984,,,,,,,,
71,86.0,,,,,,,,26.87594192361832,26.961112419511096,23.676216995104543,23.652614499805686,23.039163288439536,,,,,,,,,0.6676535812982879,0.927965479723488,1.224402969605445,0.0458990534637681,0.0487428899633562,,,,,,,,
72,88.0,,,,,,,,27.027102657066724,26.080875940925,23.2361021425938,23.35677493615413,22.188905178170657,,,,,,,,,0.6612656211472447,0.3390301527190748,0.5927622019149473,0.0408941791315606,0.0288421876590421,,,,,,,,
73,89.0,,,,,,,,26.920413240308807,26.01305506886644,,22.779991497515777,21.57936252158833,19.442,18.1,18.6694,18.4984,,,,,0.8173348438370069,0.3244165721107626,,0.0212709250357141,0.0154163115272946,0.109,0.086,0.0178015,0.0131845,,,,
74,91.0,,2.99445266122576,0.26358756,,22.0014,18.5023,17.5885,22.60526101005596,20.986311167483137,19.27770108698505,18.49472173690159,17.78401731845921,,,16.0213,15.9992,21.995,0.2726,0.0973,0.0432,0.0101131681334881,0.0035968398445769,0.0139278557887408,0.0010521206615942,0.0011558832993753,,,0.0232828,0.0184835,2.0,1.0,1.0,1.0
75,94.0,,,,,,,,,25.85348498972765,,23.177856469843025,21.79383624562641,,,,,,,,,,0.3115733011048044,,0.028508557440136,0.0172469874931595,,,,,,,,
76,96.0,,,,,,,,28.739505543257557,27.3475416229207,23.346592346706966,23.05239046970787,21.740860950336245,,,,,,,,,3.363898246686482,1.0848208987828512,0.6291446371126107,0.0214553783093562,0.0138580700884891,,,,,,,,
77,98.0,,,,,,,,,25.55717759990264,23.955250017137026,23.33955046989476,21.880351282006988,,,,,,,,,,0.2026228115865101,1.576685997682595,0.0315676715067248,0.0176260869487878,,,,,,,,
78,100.0,,,,,,,,26.47685581557044,27.36492250389334,22.399458440531586,24.6432028204424,22.922107455242408,,,19.374,19.1555,,,,,0.3196419495934993,1.538740131963316,0.31776283535463,0.0977802597305981,0.0411835470092661,,,0.0422131,0.0214481,,,,
79,103.0,,,,,,,,,27.22209025185815,23.60410001136408,22.965183601383085,21.715911809167142,,,,,,,,,,0.9539611575287174,0.8488931431482988,0.0288745012145519,0.0196680684781463,,,,,,,,
80,104.0,,,,,,,,,25.27585745907147,19.872297162452647,20.77598308471053,19.160734903436627,,,,,,,,,,0.1599531914032845,0.0297778962376246,0.0059378268779599,0.0039122951401915,,,,,,,,
81,105.0,,0.6078599143533028,0.54923254,,,20.1255,18.6253,24.335367478,22.363167691020116,20.546744657807032,19.55880566713138,18.61030242618999,,,,,22.2208,21.728,0.2696,0.0774,0.0451053781795768,0.0101498614391727,0.0387193131163875,0.0021577259183385,0.0020939075416445,,,,,2.0,2.0,1.0,1.0
82,107.0,,,,,,,,,25.5251944315429,23.33308067378751,22.44564152035414,21.308610550049337,,,,,,,,,,0.208189650030337,0.6836896330792888,0.0193752693937129,0.014730096703028,,,,,,,,
83,108.0,,,,,,,,,,,23.78671904973338,22.71984641771717,,,,,,,,,,,,0.0561859747514077,0.0431648870919766,,,,,,,,
84,109.0,,,,,,,,28.156540911030447,26.40584289416009,24.1650635055473,22.825315864943065,21.591152942642555,,,,,,,,,1.935621853509988,0.4472264175165238,1.3655898560873527,0.0249889119408736,0.0175589072966788,,,,,,,,
85,110.0,,,,,,,,25.918227948396837,27.715831969431136,23.170831974990723,26.276584377138622,23.741072260461817,,,19.6547,19.3694,,,,,0.3112940030137684,2.13946093698752,0.7460642733647367,0.5083883025368837,0.103810219295611,,,0.0326131,0.0538824,,,,
86,112.0,,,,,,,,25.78813074752968,24.07969659166745,21.511114152701687,20.96212907295647,19.96703521988401,,,17.4382,17.243,,,,,0.2052903090192758,0.0482740088536489,0.1408063527870783,0.0050637772837397,0.0046136544416307,,,0.0145109,0.00288622,,,,
87,114.0,,,,,,,,27.17369813726229,27.226967404423352,,23.19724869629753,21.878686731193223,,,18.6806,18.3468,,,,,1.032018989513275,1.031132841192401,,0.0315428898841197,0.0202841061094456,,,0.0120822,0.0133376,,,,
88,116.0,,,,,,,,,,23.74428824208712,23.226685566150184,21.902712840115147,,,,,,,,,,,0.93749752121404,0.0346535686502929,0.0228511609003384,,,,,,,,
89,117.0,,,,,,,,,27.82341653624224,24.06998221527834,22.916952773695485,21.191361525813768,,,,,,,,,,1.8091323096302372,1.3522792363589171,0.0287296120170771,0.0135586279580889,,,,,,,,
90,118.0,,,,,,,,,25.554520046500237,22.79428819770809,24.50831016230056,22.83469322585329,,,19.6245,19.5414,,,,,,0.1929016929712421,0.6081367346932858,0.0917994098484267,0.0409383581180114,,,0.137764,0.0179515,,,,
91,120.0,,,,,,,,,,,23.95063035032268,22.945631906988485,,,,,,,,,,,,0.0663933856187179,0.0532767531726307,,,,,,,,
92,121.0,,,,,,,,,23.471990567815133,,24.13592140270625,23.141675080925804,,,,,,,,,,0.0328447452797404,,0.077708540242091,0.062262196001699,,,,,,,,
93,122.0,,,,,,,,25.07382988507028,23.220401823953612,21.458134954597607,20.51785444647165,19.58088629606235,,,,,,,,,0.0897104200873221,0.0209040808054508,0.0870044306729445,0.0036943509307059,0.0034919905102858,,,,,,,,
94,124.0,,,,,,,,27.444080288165782,26.16114446059351,23.224166716717985,24.318329982303062,22.49393206991453,19.294,17.41,18.5492,18.2883,,,,,1.0148422859771185,0.5230955700412161,0.8476149860013682,0.1009561223274108,0.0337962810867355,0.102,0.063,0.0133963,0.00443788,,,,
95,126.0,,,,,,,,,26.90038126303966,23.82399283170642,24.759762702236248,23.30700685507276,,,20.1456,19.8684,,,,,,0.663708560316665,1.3215017533135367,0.1179359096868365,0.0623751954755139,,,0.119553,0.0230958,,,,
96,128.0,,,,,,,,29.06504452174553,25.783020466064286,,23.73478457098263,22.711417482025013,,,,,,,,,4.5346450879108335,0.2651786961998982,,0.0543986911916764,0.0444682912133032,,,,,,,,
97,129.0,,,,,,,,26.04072485668736,25.33485464723344,22.45159594689711,23.447491763438418,21.888979058287752,,,18.5308,18.1631,,,,,0.2162856226628258,0.1390764551422171,0.2907046592528561,0.0312866639443427,0.0142126806153997,,,0.0355451,0.0256379,,,,
98,133.0,,,,,,,,,,,22.35469005786427,21.15518062430592,,,,,,,,,,,,0.0129134539199651,0.0094727645852038,,,,,,,,
99,135.0,,,,,,,,,,,23.93379984917026,22.47182547037485,19.876,17.82,18.971,18.5751,,,,,,,,0.0591204564938986,0.0332897127408015,0.133,0.076,0.0290769,0.0111842,,,,
100,137.0,,,,,,,,26.335938094608967,26.63607204184638,22.956495151912986,22.79134440148972,21.41270564260671,,,,,,,,,0.4784685661959788,0.7877071492481881,0.6561352740198054,0.0209813682688214,0.012664287060872,,,,,,,,
101,139.0,,,,,,,,,,,23.98168666790665,22.81042220450393,,,,,,,,,,,,0.0695969056815224,0.0487540248838564,,,,,,,,
102,141.0,,,,,,,,24.848859955070107,23.109021635134717,21.202021995331425,20.447674954202856,19.58232307784767,,,,,,,,,0.0707669670016476,0.0184513388385319,0.0683978395935421,0.0035334355881165,0.0049331793173714,,,,,,,,
103,143.0,,3.750734859037277,1.027554,,,,,24.77555746096308,22.936217133680547,20.89529472510804,19.802014639212288,18.80271032179209,17.393,16.31,16.773,16.7936,,,,,0.0959209174837452,0.0199167737245752,0.0727738784045776,0.0025615493296164,0.0023791004841571,0.042,0.038,0.00697237,0.00791417,,,,
104,145.0,,,,,,,,,,,24.01362839626906,22.85380322334407,,,,,,,,,,,,0.070448109011381,0.0482616575055204,,,,,,,,
105,147.0,,,,,,,,,,,24.14664428223407,23.083107140821767,,,,,,,,,,,,0.0782520512299697,0.0604024543693672,,,,,,,,
106,148.0,,,,,,,,,24.08253037220088,22.065842485237383,20.97278643761671,19.98074253964365,,,,,,,,,,0.0532621322261963,0.1663357120139025,0.0066892570234846,0.0059980318432844,,,,,,,,
107,149.0,,,,,,,,,25.20708155031416,,21.06926754625461,19.503155502626957,16.934,14.94,16.0283,15.7112,,,,,,0.1936904124996235,,0.0058765621479706,0.0036210364694145,0.034,0.02,0.00209811,0.0113118,,,,
108,151.0,,1.3408837864782772,0.9379708,,,,,23.97554905577486,22.3324217667517,20.91354556603325,20.1375608019443,19.38421310988707,,,,,,,,,0.0413375530754203,0.0127514589092042,0.057246032688569,0.0040580702810722,0.004332958833741,,,,,,,,
109,152.0,3269.0,2.64324307142905,0.059582368,16.9092,18.0673,14.5985,14.6187,19.666637031108312,18.29490537319793,16.485592061140235,15.844553339515436,14.95450574722783,,,13.0313,13.0273,0.0119,0.0248,0.0139,0.0119,0.0014586373614822,0.000780383541065,0.0024261990968449,0.0002997376940782,0.0003093278213127,,,0.0167498,0.0180586,1.0,1.0,1.0,1.0
110,155.0,,,,,,,,,25.854261754117967,20.06424303281008,24.75395054857456,22.79252462455348,,,,,,,,,,0.3119263491523207,0.0376651137847731,0.1057686090322023,0.0476289180790661,,,,,,,,
111,157.0,,,,,,,,26.427094488957472,27.77037533596094,23.16632638874683,22.55597475869813,21.412347621046276,,,,,,,,,0.4094531353365596,1.6501193331344752,0.5568760806055388,0.0208235922392682,0.0159494007224855,,,,,,,,
112,158.0,,,,,,,,28.693063572021384,26.39119186844409,25.99493481910626,23.237644831001685,21.735972487440165,,,,,,,,,2.970081233893551,0.4156299515456722,5.777370553853983,0.0335362233201973,0.0185386436604342,,,,,,,,
113,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,161.0,,,,,,,,26.733451827101177,,,24.290487923236853,22.61483052181814,,,,,,,,,0.5336740244815684,,,0.067063091870685,0.0296881397177198,,,,,,,,
115,163.0,3342.0,2.6262189955434923,0.061292026,20.1633,19.3153,15.7097,15.0447,19.79945851953036,18.372511232727213,16.695321145744863,15.95347698862329,15.122686362945712,13.744,12.8,13.301,13.2792,0.0497,0.0426,0.022,0.0131,0.0018820801440132,0.0009801778875007,0.0029193918876032,0.0003846262244089,0.0004063232136999,0.008,0.007,0.0100184,0.0126224,1.0,1.0,1.0,1.0
116,165.0,,,,,,,,31.342960451120124,25.51697122522532,24.833080185705057,22.26094641814454,21.245667310455588,,,,,,,,,36.764495906070806,0.1920255178715627,2.8274977590417723,0.0121579019951556,0.0100994908311275,,,,,,,,
117,167.0,,,,,,,,26.961871940840908,26.42003864486741,22.87193051526528,24.05437048287866,22.64650427889373,,,,,,,,,0.670743768605321,0.3621191922920864,0.3490048295581614,0.0554592746631545,0.0315713287575123,,,,,,,,
118,169.0,,,,,,,,27.986578434305297,,,24.90212188711575,23.16053830656283,20.529,19.02,19.9283,19.7942,,,,,2.0823688354739915,,,0.1482723343316915,0.0651323387677868,0.183,0.132,0.0391878,0.0622017,,,,
119,171.0,,,,,,,,,27.133093249819503,,23.38272608991936,22.020729869895447,,,,,,,,,,0.8203002100991651,,0.0382641558214612,0.0231209814155597,,,,,,,,
120,172.0,,1.6292711917139011,0.2468585,,,,,23.2402142673994,21.08912206960482,19.21068379498384,18.24929927063989,17.300588735993436,,,,,,,,,0.0177340630076738,0.0042169380197408,0.0130596735510813,0.0011234820367693,0.0011079531610324,,,,,,,,
121,174.0,,,,,,,,,,25.572346423614785,24.956087480712,23.170961472589823,,,,,,,,,,,7.544305503728703,0.1733591558076795,0.0569810350860374,,,,,,,,
122,176.0,,,,,,,,,,,24.116741400233163,22.550592112686605,,,,,,,,,,,,0.0825216424785211,0.04023587476792,,,,,,,,
123,177.0,,,,,,,,31.6095464982936,26.44643637109319,24.68012048695621,22.44275026391874,21.18107250177077,,,,,,,,,45.15248078528687,0.4754287247040274,1.994949926153299,0.0195409939514462,0.013147744767524,,,,,,,,
124,178.0,,,,,,,,,27.208993555382804,,24.93360592589285,23.25624066521146,,,19.5187,19.2268,,,,,,0.876207424896391,,0.1047303967809765,0.0472995988326901,,,0.0438243,0.0251144,,,,
125,182.0,,,,,,,,,,,23.15121796865742,21.778894935123432,,,,,,,,,,,,0.0246573428110219,0.0146553349637866,,,,,,,,
126,185.0,,,,,,,,,25.35776645430428,21.829517795566904,23.554449419438047,22.428564893548145,20.287,18.58,19.5116,19.1834,,,,,,0.1925926852771948,0.1687148645517789,0.0347116174290489,0.0231089917358721,0.171,0.108,0.0982781,0.00514798,,,,
127,189.0,3056.0,2.3296629319055127,0.15552004,,,17.5809,16.4724,23.169918360826436,21.34530509643306,18.798667673739747,17.54488510324881,16.29003259579097,,,13.7649,13.7575,22.0901,21.7084,0.0619,0.022,0.0171125653379325,0.0049791588573161,0.009273882062075,0.0008040206742359,0.0006919216507841,,,0.00396527,4.65e-05,2.0,2.0,1.0,1.0
128,191.0,,1.5159352555973256,0.33700633,,,,,23.956309107140893,21.81490371567912,19.79852218130436,18.771941345941457,17.810160186853384,,,,,,,,,0.0322849978079723,0.0067938421039995,0.029413443973338,0.0014474294962277,0.0014126541346737,,,,,,,,
129,193.0,,,,,,,,27.317932257432098,,27.12020903478966,24.00802579524877,22.91230971623261,,,,,,,,,0.9313252823819774,,21.44205429131699,0.073537717199475,0.0547959332073432,,,,,,,,
130,194.0,,,,,,,,28.53918193287799,27.822143439887903,23.33622665805682,22.65999688366811,21.539390492248625,,,,,,,,,3.0357128491155865,1.543310007418924,0.5469822061643359,0.0248534588999162,0.0129963045861872,,,,,,,,
131,196.0,,,,,,,,27.69182347008564,27.06186153214422,25.010122678486105,24.402857079010108,22.85592008823698,,,19.2254,18.8534,,,,,1.2150038704226942,1.0688242893982778,3.810906820283957,0.0630810321297899,0.0333023485262787,,,0.035035,0.0145203,,,,
132,200.0,,,,,,,,25.93633205096938,25.99389918770787,23.49955176700825,23.65702102299469,22.660568873979997,,,,,,,,,0.2429515689487587,0.3277349233110117,0.7960196856058023,0.0387029799069169,0.0313441783547382,,,,,,,,
133,202.0,,,,,,,,27.212624713627505,27.62689220472047,21.991631837538144,24.84550914965249,23.3171440295804,,,19.6914,19.3357,,,,,0.6909610120534331,1.893162787942038,0.2361912960725402,0.1042711138620155,0.0503779144616871,,,0.147899,0.00906411,,,,
134,206.0,,0.8210545612186907,0.17394243,22.5885,,18.5438,16.9906,23.28882940585176,21.016686986399648,19.086801121051447,17.877098551404917,16.806405157325955,15.031,13.56,14.2222,14.0504,0.2817,21.6429,0.1131,0.0285,0.0225648383057909,0.0044412403446327,0.0185472836737315,0.0009503767697984,0.0008906312768096,0.014,0.011,0.0264023,0.0246475,1.0,2.0,1.0,1.0
135,208.0,,,,,,,,25.98868093298507,24.294740007038328,22.48103554474161,21.610975094552924,20.75366165915881,,,,,,,,,0.2693190675433041,0.0733307097637062,0.270982163149253,0.0105044389929537,0.0100751865544506,,,,,,,,
136,209.0,3056.0,2.533565352210568,0.10543659,21.9161,21.2905,17.1299,15.5635,21.882852887618228,20.23217191617943,18.2342280705667,16.674196649145202,15.448584734959669,13.843,12.89,13.1732,13.3726,0.1594,0.1492,0.0643,0.0147,0.0079930547915809,0.0034396904334031,0.0137735054119643,0.0005461322508576,0.0004744310389099,0.008,0.008,0.0104184,0.0106983,1.0,1.0,1.0,1.0
137,211.0,,,,,,,,27.57188996969569,26.82305364620381,23.071503037605048,24.471553308494883,23.17779313526099,20.794,19.08,20.0245,19.7319,,,,,1.4216183126985864,0.873262682894262,1.02849280063023,0.0967753506366222,0.0647509147996477,0.205,0.137,0.000648726,0.0139681,,,,
138,213.0,,,,,,,,27.87938084129056,,22.20089005838314,24.569006063360987,22.93633922474261,20.099,19.02,19.0014,18.5937,,,,,1.9064655212522503,,0.3803931716276602,0.1183583239493555,0.0548431452585563,0.148,0.132,0.0171692,0.0165714,,,,
139,215.0,,,1.0375144,,,,,24.109103147056523,22.39569351056399,21.031269381051164,20.29290300674492,19.619481350365497,,,,,,,,,0.0463195268934991,0.0130843692086115,0.0622359071362729,0.0044124324222247,0.0048829416088105,,,,,,,,
140,216.0,,,,,,,,,,21.984176431646144,25.59932776484011,23.36394277535629,,,19.507,19.1161,,,,,,,0.3433712237183761,0.2895253596424875,0.1061979740668476,,,0.0574811,0.0193216,,,,
141,218.0,,0.8300941517125894,0.36166862,,,19.1441,18.0865,23.54998948491732,21.452387686694912,19.94511720494518,19.049816759356528,18.177975669432232,,,15.9516,15.7871,21.5012,,0.2049,0.0684,0.0243456325946461,0.0078442617440721,0.024082622213959,0.0016729545808467,0.0016952237322104,,,0.0055971,0.000531387,2.0,0.0,1.0,1.0
142,220.0,,,,,,,,25.826172249694988,23.50995583379536,21.63962098351311,20.61084871202365,19.67937415056502,,,,,,,,,0.1703908295253276,0.0262419310215568,0.1109533422324604,0.0055432396887538,0.0036983871876964,,,,,,,,
143,222.0,,,,,,,,,,,22.94660492425648,21.46470422053938,,,,,,,,,,,,0.0283008228383087,0.016158533419082,,,,,,,,
144,223.0,,,,,,,,26.111998485995205,23.666741083708686,21.58361586939479,20.43886247810187,19.353739731596225,17.913,15.8,16.7138,16.4939,,,,,0.2755460508414658,0.0356071203021742,0.1787610135413911,0.0037720458772017,0.0033753261521912,0.054,0.03,0.00103431,0.0208662,,,,
145,225.0,,,,,,,,,27.001105193334222,,23.959852800083432,22.5030103759114,20.11,18.2,19.1115,18.8624,,,,,,1.055770495785665,,0.0624035664417862,0.0367728497261162,0.148,0.09,0.00768519,0.0891352,,,,
146,227.0,,,,,,,,26.483294395482396,,22.177086524743608,23.149414861221175,21.779104947031342,,,18.7325,18.7897,,,,,0.3177238684460671,,0.2160522144250095,0.0202744587652701,0.0121898609203255,,,0.0600643,0.0145619,,,,
147,230.0,,,,,,,,26.36299663985105,24.335222693643097,22.250705659919344,21.74090596256403,20.90547534449384,,,,,,,,,0.3432375665128627,0.0634729833538772,0.1813273278403517,0.0106892582807023,0.0105571884538089,,,,,,,,
148,231.0,,,,,,,,22.56184673674529,22.415809127914,18.21639371213062,22.32014091154437,21.574716341986328,,,19.094,18.827,,,,,0.0184046780505249,0.0184882073341433,0.0132334059163435,0.0174766093576675,0.0141061842722113,,,0.0388676,0.0150132,,,,
149,235.0,,,,,,,,,27.94533402621296,24.020802220153264,23.62050623200065,22.28133360333135,,,,,,,,,,1.713641385413582,0.9611392580451036,0.0472851612467585,0.0287949963065526,,,,,,,,
150,236.0,,,,,,,,26.78442028887278,25.129321327115825,25.316897128987893,22.49689538950576,21.59734349817072,,,,,,,,,0.5409521615715651,0.147522513238929,3.712030260704613,0.0201730211485761,0.0179384307952291,,,,,,,,
151,237.0,3844.0,0.5594176744168842,0.12162058,,,,,21.516962458858504,19.732547799211737,18.15930624193143,17.248018511949926,16.40365237307743,,,,,,,,,0.0070983349571765,0.0019388366981572,0.0061077667084258,0.0006999877099591,0.0007291762222482,,,,,,,,
152,239.0,,,,,,,,27.568073996029742,26.400503977825423,22.76754360116054,25.03345388486724,23.1279768438977,,,20.0386,19.7972,,,,,1.3844946566358745,0.5446446275004527,0.9289616517169712,0.1922488496861882,0.0900669914216332,,,0.119771,0.00396742,,,,
153,241.0,,2.801842283347286,0.19392586,,,,,22.42847816036564,21.09286521780168,19.176436668803063,17.92339412083173,16.904220542852602,,,,,,,,,0.0123057982849178,0.0056819651039885,0.0145542360008775,0.0013539996219697,0.0012970464051215,,,,,,,,
154,242.0,3775.0,2.5570564676745606,0.029423919,19.9709,19.0376,14.5218,13.485,19.6797574333596,17.510857792852747,15.517338835470824,15.237434683357558,14.139611575739622,,,11.2116,11.0042,0.0466,0.0382,0.0125,0.011,0.0017248887001587,0.0006448104520845,0.0013116881976961,0.0002879752005896,0.0002909923108757,,,0.00488272,0.00613523,1.0,1.0,1.0,1.0
155,244.0,,,,,,,,26.47102722481387,28.0082892182379,,24.998398487422293,22.782588511636195,,,18.7955,18.2643,,,,,0.5843105647760514,2.787545631384793,,0.1678777573161081,0.0486774071262692,,,0.0475442,0.0470252,,,,
156,246.0,2992.0,2.561410141413322,0.13054167,,,,,22.13396333994809,20.62348822451835,18.46680237693649,17.25562645308172,16.10205956747042,,,13.853,14.003,,,,,0.0113885226653818,0.0045919443903152,0.0144686838627856,0.0009966974756807,0.0009025239966931,,,0.034,0.037,,,,
157,247.0,,,,,,,,26.308736691191392,,22.70572155860876,24.56300196486916,23.27116414548627,,,20.4614,20.5799,,,,,0.2975391312686216,,0.3424594947324909,0.0902009223750844,0.0540768663412513,,,0.040225,0.014624,,,,
158,249.0,,,,,,,,23.63140834521308,22.89216687857918,19.752617710347664,22.79730118089608,22.00455762183925,,,19.4317,19.3336,,,,,0.0271260267055483,0.0169180242846387,0.0208073726494236,0.0175645732444239,0.0143648643428125,,,0.0301205,0.00788449,,,,
159,253.0,,,,,,,,25.570981078335866,24.76550109543393,21.04101384615617,22.288076256389942,21.15573785553088,18.976,17.63,18.4745,18.2082,,,,,0.1942383427823762,0.1149497476628755,0.1704313496858265,0.0162461249680209,0.0131630095147066,0.09,0.07,0.0559423,0.043564,,,,
160,255.0,,,,,,,,,26.813402104231177,,23.812831779826592,22.08305225986233,,,18.7843,18.5199,,,,,,0.8475483745032484,,0.0728785688461141,0.0355206615881845,,,0.0245716,0.0133921,,,,
161,256.0,,,,,,,,27.673794905555816,26.514559175330717,24.28087530111565,23.724949174743852,22.383066460913955,,,19.6895,19.4243,,,,,1.4006346176629896,0.4405799157191785,1.8033746860759472,0.043878181320126,0.0253823283355452,,,0.0937843,0.00155034,,,,
162,258.0,,1.0843290205425422,1.0817385,,,19.9478,19.0106,24.36725850884079,22.43415516654212,20.869278953789745,19.936805351629385,19.104797829930742,,,16.9465,16.7908,,21.7536,0.2459,0.0992,0.0511627439291482,0.0173440996133916,0.0830858669433188,0.002687596235929,0.0027254232146221,,,0.0184255,0.0127758,0.0,2.0,1.0,1.0
163,260.0,,,,,,,,27.430434331517063,26.4760773776658,22.898163108192197,24.527089767022133,22.91860056395821,,,19.7339,19.4455,,,,,1.615787143780164,0.5668280537752174,1.151493675352412,0.0838751020268136,0.0487359488806314,,,0.00121653,0.00490926,,,,
164,264.0,,,,,,,,22.70370440099363,22.33711305008123,,22.31399113418709,21.481425505097427,19.831,17.63,18.6815,18.3537,,,,,0.0214811087118046,0.0185614726004797,,0.0226948924287349,0.02064782448815,0.132,0.069,0.0120668,0.00925181,,,,
165,266.0,3710.0,2.691144748505121,0.05270878,18.7573,18.026,14.7178,14.1085,18.59001798661001,,15.535976366091225,,,13.034,12.07,12.5831,12.5225,0.0279,0.0237,0.0158,0.0114,0.0010567084485632,,0.0015769383526027,,,0.006,0.005,0.0162404,0.00531522,1.0,1.0,1.0,1.0
166,268.0,,,,,,,,,,21.11794892706812,23.905326794221736,22.183399955961807,,,19.4954,19.372,,,,,,,0.2586013582180023,0.0666916804710845,0.031876361272023,,,0.473104,0.204146,,,,
167,270.0,3762.0,2.635370557392985,0.023571873,,,,,,,,,,9.486,9.84,9.54925,9.57523,,,,,,,,,,0.001,0.002,0.0212027,0.167072,,,,
168,272.0,,,,,,,,26.456231591161423,25.82628405770928,,23.11722001198876,21.69261262918017,,,,,,,,,0.3790502966893578,0.3539619015374319,,0.027584513769295,0.0153737913488268,,,,,,,,
169,274.0,,,,,,,,,,,22.32338854492933,21.51409908464775,,,19.1628,18.9218,,,,,,,,0.0130161517881641,0.0123108815310928,,,0.59012,0.160463,,,,
170,276.0,,,,,,,,,26.12841901969081,22.753343876265955,21.962052487806297,20.58752697897721,,,,,,,,,,0.3478446572313001,0.3164075231901322,0.0131186957521081,0.0088283365919051,,,,,,,,
171,277.0,,,,,,,,,25.34669147001334,,22.213733712548844,21.44384849332705,,,,,,,,,,0.1705509386859531,,0.0158582897958831,0.0156943910501642,,,,,,,,
172,278.0,,,,,,,,27.01649151049861,,21.41038981559221,24.71871013136921,23.02310677039948,,,19.7091,19.5231,,,,,1.0786824717195282,,0.269953906868099,0.1485449490748191,0.0666507696202448,,,0.050212,0.0249109,,,,
173,280.0,,,,,,,,28.513680155854992,26.59273737069576,26.703183842571903,22.25458161204605,20.74230248148542,,,17.3995,17.1347,,,,,3.26596653819765,0.6749392828937033,24.2640072073736,0.0186972053041994,0.011611436680744,,,0.0491399,0.00745938,,,,
174,281.0,,1.4828136896047868,0.4436405,,,,,25.154813467088548,22.67539333342652,20.40811007477957,19.03536309611148,17.79108330114469,,,14.8996,14.6482,,,,,0.1439306288411227,0.0202106442481188,0.0760722245762737,0.0023611370727327,0.0020172883385196,,,0.017485,0.019145,,,,
175,282.0,3125.0,1.7069042949057416,0.22657077,,,,,20.663205530912204,19.68863046760751,17.289323911821803,,,14.136,13.38,13.4969,13.6546,,,,,0.0036271427955371,0.0020896289875492,0.0059104962246046,,,0.009,0.01,0.0122799,0.0145794,,,,
176,284.0,,,,,,,,,,,24.49396036636013,22.878291402443462,,,19.0946,18.7792,,,,,,,,0.0880932890833801,0.0395177361594156,,,0.00657906,0.00365724,,,,
177,286.0,,,,,,,,,27.37874704374484,,23.682344554178265,21.983672386531595,,,,,,,,,,1.3862105691317774,,0.0443234672660965,0.0196141773742414,,,,,,,,
178,288.0,,,,,,,,,27.38223363959835,26.925789277038795,24.720334712241904,23.27700480510757,,,19.9051,19.5803,,,,,,1.840660661623736,45.73308275077317,0.1132804740675115,0.06130935991458,,,0.210164,0.104635,,,,
179,291.0,,,,,,,,,,,23.618099161707992,22.320531031767043,,,19.1777,18.8574,,,,,,,,0.0425762301145495,0.0266532487492747,,,0.00800992,0.0133535,,,,
